TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,MoA,Unique_MoA,Unique_Treatments,Unique_Compounds,Plate,Batch
3,582,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s2_w17A3BDF42-8691-4F56-915F-7A5A09E5B121_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s2_w2D663A726-44AD-458B-93D5-69835FBF6236_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s2_w4C0AB7CAF-2E89-4553-B6D0-55869DCF9717_corrected_resized.tiff,,Week3_25461,D07,3,AZ-C,0.01,Eg5 inhibitors,5,47,17,17,2
3,583,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s3_w1C9D63F32-5E51-4CB4-A413-31D38BE91104_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s3_w21FBFEB2A-0B43-49AB-8885-66CEE79FE0CC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s3_w483E79168-9337-4A1D-9E0D-2552D71E3505_corrected_resized.tiff,,Week3_25461,D07,3,AZ-C,0.01,Eg5 inhibitors,5,47,17,17,2
3,584,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s4_w11C8EDF94-036B-43B0-B7F5-71E8A694F6A9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s4_w266FF7B10-FA9A-41C9-BC24-53FE42F60294_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D07_s4_w4B5E254BC-F7FF-4B5C-8102-8328D203648A_corrected_resized.tiff,,Week3_25461,D07,3,AZ-C,0.01,Eg5 inhibitors,5,47,17,17,2
3,97,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w1D1073C7F-4D13-4D50-828E-5141B0BF6270_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w2B72D2BCB-5477-4B17-9C2D-8962762AF547_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w461031CD9-DB25-4CFB-B91E-DCB249B690B3_corrected_resized.tiff,,Week3_25421,D06,1,AZ-C,0.03,Eg5 inhibitors,5,48,17,15,2
3,98,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w13260A947-50AA-4E05-9714-FFB287D4208B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w24CE10DA0-AAB1-48D3-8E23-1DEE1CDB14FE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w40D9CED3E-1C55-4FBE-9A61-EBC2FE6F1E6A_corrected_resized.tiff,,Week3_25421,D06,1,AZ-C,0.03,Eg5 inhibitors,5,48,17,15,2
3,99,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w152B1EBE7-6BE5-4C59-8F44-8E6BF4B59B7A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w2A24CFA5D-AF88-4151-92E7-A2722AE5E008_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w4251D3152-59D4-4EB9-93D8-C22864428549_corrected_resized.tiff,,Week3_25421,D06,1,AZ-C,0.03,Eg5 inhibitors,5,48,17,15,2
3,100,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w1287F8F7F-80D3-4335-B33B-7194E8E9A8BD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w26D7C85A2-06B9-4E6F-A5DC-E6544B24BC16_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w4EF611021-0F8B-4090-BC8B-B224A65AEAFD_corrected_resized.tiff,,Week3_25421,D06,1,AZ-C,0.03,Eg5 inhibitors,5,48,17,15,2
3,337,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w19DF7ABD1-2ADE-4261-968F-75177DB8234F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w2EBCA7028-D936-4BA2-8B9D-09CF5DDA161D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w4441287B5-25B7-4CC6-B97D-7301B0D659CC_corrected_resized.tiff,,Week3_25441,D06,2,AZ-C,0.03,Eg5 inhibitors,5,48,17,16,2
3,338,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w18FF96DAA-6785-42F8-B388-4F5008E7B23B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w25899629B-E741-4720-95CD-451503B12626_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w454F60D44-B0D8-43E7-AFAB-A8A0B8186CAA_corrected_resized.tiff,,Week3_25441,D06,2,AZ-C,0.03,Eg5 inhibitors,5,48,17,16,2
3,339,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w1CD3AA815-8EEF-4169-ACEE-2FDFBDCADE89_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w2291EAA64-885C-4983-BB27-57559E310D23_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w451691BCF-D7E2-430D-B3B6-9BEA6D958D36_corrected_resized.tiff,,Week3_25441,D06,2,AZ-C,0.03,Eg5 inhibitors,5,48,17,16,2
3,340,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w1D477FAEB-743A-4E80-9A6E-79330B8A519D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w270D108D0-ABE3-4157-94C8-6BC96D02353F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w4B0ABFA5C-7575-4FD5-BC2B-75DF4CCEEF8D_corrected_resized.tiff,,Week3_25441,D06,2,AZ-C,0.03,Eg5 inhibitors,5,48,17,16,2
3,577,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w1E03E78D5-C789-4807-823F-C9AD768633C6_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w247090371-7E0C-4075-8980-942734FF4017_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s1_w40299F17A-7AC0-4C04-AECB-A820083F34D5_corrected_resized.tiff,,Week3_25461,D06,3,AZ-C,0.03,Eg5 inhibitors,5,48,17,17,2
3,578,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w1CB1A139F-23EB-4CCE-AB7B-C506A9CF5535_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w21A5CF15B-1215-4C92-BB7F-B63D78D5D041_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s2_w411C0972A-53E8-4718-AAEF-9112A9A364FD_corrected_resized.tiff,,Week3_25461,D06,3,AZ-C,0.03,Eg5 inhibitors,5,48,17,17,2
3,579,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w152BCCAE0-8EF6-43E8-9DDB-ADDA9B3A659E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w2687E2FF3-E5B9-4C80-9E61-047C0F775C36_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s3_w433B8FD71-BB52-46C1-AE83-B537DDFE56FC_corrected_resized.tiff,,Week3_25461,D06,3,AZ-C,0.03,Eg5 inhibitors,5,48,17,17,2
3,580,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w1E121706B-82F6-49C8-AB96-F9D89E8B4ABD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w2B9C36077-7D6B-488F-9BFF-C2FFD8168E86_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D06_s4_w4613A4D6C-760A-437A-9FA5-C4694D8270A2_corrected_resized.tiff,,Week3_25461,D06,3,AZ-C,0.03,Eg5 inhibitors,5,48,17,17,2
3,93,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w103CB4F8E-B1D2-4D81-93CF-EB4CD68B5873_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w27FD5E78C-35AB-485E-9B33-2C96E9A9600E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w4CB530D8A-17BE-4563-BC40-81F68A265C13_corrected_resized.tiff,,Week3_25421,D05,1,AZ-C,0.1,Eg5 inhibitors,5,49,17,15,2
3,94,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w1D1A57E99-67D7-404B-A297-542C62B8172B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w2608AFB02-CD9A-4709-ADBE-F3697AC7D26B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w48BB594B1-66DA-4562-903D-8EF03F2EAD8B_corrected_resized.tiff,,Week3_25421,D05,1,AZ-C,0.1,Eg5 inhibitors,5,49,17,15,2
3,95,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w140F90463-056C-4A8D-97D5-D6FEF1C6B784_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w2BD065CB7-8C9D-4A67-876F-1CF787D0F2FC_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w48552CD28-0947-4BB9-8DB1-FC2AD28D3AC9_corrected_resized.tiff,,Week3_25421,D05,1,AZ-C,0.1,Eg5 inhibitors,5,49,17,15,2
3,96,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w10F370038-6A3E-4E0A-AA37-D9604D2E1B87_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w2B5B5CBB1-4ECE-4F30-B8C1-364D38C47EDD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w4EA3ABCB7-0094-4D44-BBA8-2602A14068C7_corrected_resized.tiff,,Week3_25421,D05,1,AZ-C,0.1,Eg5 inhibitors,5,49,17,15,2
3,333,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w1796C6394-CB4C-4CDE-8D17-CEC4689620E1_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w27E4B8DA4-9BBA-489C-BB50-7BA5049DEC29_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w4498AB40A-78A1-48CA-838D-7D1704ABB891_corrected_resized.tiff,,Week3_25441,D05,2,AZ-C,0.1,Eg5 inhibitors,5,49,17,16,2
3,334,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w1B13CAAA3-A74B-4626-AD71-F58781FA70B8_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w2B5FA3A83-5D73-4479-A1BA-0AEBE69FF254_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w405D29841-8522-466A-8B88-4719C9CC7E4E_corrected_resized.tiff,,Week3_25441,D05,2,AZ-C,0.1,Eg5 inhibitors,5,49,17,16,2
3,335,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w19E380AD1-2FE6-4F4B-99F0-47BAC8D8BD05_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w2A2A177E1-C742-413B-BA21-4EFB875EB477_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w4ACCA7EB1-682B-45F9-A74A-B336353F9FA8_corrected_resized.tiff,,Week3_25441,D05,2,AZ-C,0.1,Eg5 inhibitors,5,49,17,16,2
3,336,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w1CB8B4CB5-80AA-4206-A5F6-FF0C5EAC8572_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w2B942F34D-2D4A-45E9-9A0D-CD037978E8E9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w4854ED3D2-F965-48EE-B911-4659552EBEC4_corrected_resized.tiff,,Week3_25441,D05,2,AZ-C,0.1,Eg5 inhibitors,5,49,17,16,2
3,573,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w168B65065-0515-4A33-9E6A-9DE2B2C424FD_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w2754F9A32-8146-4C69-9D59-5A5B090DF058_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s1_w489307EF5-15EF-45FE-B7B7-8DF4C81ECFF3_corrected_resized.tiff,,Week3_25461,D05,3,AZ-C,0.1,Eg5 inhibitors,5,49,17,17,2
3,574,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w1085E47C7-9163-41FF-8E55-93B9FE09CA15_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w206EBA5EE-D198-40DA-B7BB-3DEA98DB3F01_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s2_w4179863A7-4867-4B4C-8DC5-A61F67165ED0_corrected_resized.tiff,,Week3_25461,D05,3,AZ-C,0.1,Eg5 inhibitors,5,49,17,17,2
3,575,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w11E8430B5-7F5B-493B-B936-220F60E24306_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w2CFBDA81D-A43D-42A7-9546-8B249E887031_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s3_w4BAABC4F6-3AF5-4560-A5C0-842861B4CCAA_corrected_resized.tiff,,Week3_25461,D05,3,AZ-C,0.1,Eg5 inhibitors,5,49,17,17,2
3,576,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w1EAEC8E14-1390-49A7-9869-53CBF81CC0FA_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w20593370F-8031-4EBD-8B90-FD382B0FD969_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D05_s4_w4B15A4AF8-0BAA-4AC5-BBF0-F71168A2CFFD_corrected_resized.tiff,,Week3_25461,D05,3,AZ-C,0.1,Eg5 inhibitors,5,49,17,17,2
3,89,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w1D494DA04-265D-4A09-98E6-F46EE6560692_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w2A15B69FF-F7FD-42DB-B9EF-4F27114D8BF0_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w44958EF9F-F98C-46E3-AB16-333509690D2A_corrected_resized.tiff,,Week3_25421,D04,1,AZ-C,0.3,Eg5 inhibitors,5,50,17,15,2
3,90,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w1FF9B8BB4-01D6-48C4-80C2-16BCAA4BE40B_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w286BD08C7-1A34-4BB8-A861-C9C3F9AE2AB4_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w4B4736EF7-30E1-4354-90DD-442F9A3A3BA6_corrected_resized.tiff,,Week3_25421,D04,1,AZ-C,0.3,Eg5 inhibitors,5,50,17,15,2
3,91,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w166300C8C-EEAD-424C-BDE5-D8BE339E5EE5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w2B54C9184-7073-4310-830B-7852ADA5E4B9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w4B51D0602-FDB0-4A2A-8126-CC3C32AC9F8D_corrected_resized.tiff,,Week3_25421,D04,1,AZ-C,0.3,Eg5 inhibitors,5,50,17,15,2
3,92,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w1BF109782-7C43-4F34-8EA5-88294A427739_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w2505B17DA-90EA-453B-953D-459443E3C227_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w4687262BE-3189-4652-A15B-5D2C67C8CE09_corrected_resized.tiff,,Week3_25421,D04,1,AZ-C,0.3,Eg5 inhibitors,5,50,17,15,2
3,329,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w1BE577ADE-E0E6-4FEC-A15B-9974BA698A26_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w29A47FFD7-4112-406D-B81E-BE77DC8DB0E7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w4DDFE20A8-1BFF-40B2-985D-C22FB43E189B_corrected_resized.tiff,,Week3_25441,D04,2,AZ-C,0.3,Eg5 inhibitors,5,50,17,16,2
3,330,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w115F8EE22-7F26-4A1F-9014-B7D8CB0C6DB9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w2EDA193DD-C556-4387-9446-12BDB424C5AE_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w48E168B57-188A-4ADF-9CFE-DCB2ED97D25D_corrected_resized.tiff,,Week3_25441,D04,2,AZ-C,0.3,Eg5 inhibitors,5,50,17,16,2
3,331,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w189101C26-8032-4A66-BE21-44E1F8415ED7_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w2B51640D1-AA47-4618-B6B7-0C280B07E90F_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w42268E06F-F956-4078-9699-460CEA3E844E_corrected_resized.tiff,,Week3_25441,D04,2,AZ-C,0.3,Eg5 inhibitors,5,50,17,16,2
3,332,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w1DE330A68-C962-4685-806E-C019FA57FB47_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w268F93737-8477-480B-BFB3-A60CDC2C4775_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w419446F7B-36D7-4731-8F63-26611F91D37E_corrected_resized.tiff,,Week3_25441,D04,2,AZ-C,0.3,Eg5 inhibitors,5,50,17,16,2
3,569,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w146E469AE-1A86-40CF-BB0B-9D16D5E3168C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w23FC609B5-B3AE-4C5D-A3E8-DBA6F8DB5D8C_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s1_w4780544BF-C80A-4EF4-B2F3-747E5B3A6D58_corrected_resized.tiff,,Week3_25461,D04,3,AZ-C,0.3,Eg5 inhibitors,5,50,17,17,2
3,570,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w1CD5B6AD9-E52E-4BD5-AA53-A6ED36C034B5_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w22133AB47-3429-41DD-BDCE-09E6E8F4D566_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s2_w43268B377-388C-4C88-B5D9-D3BCBA92C727_corrected_resized.tiff,,Week3_25461,D04,3,AZ-C,0.3,Eg5 inhibitors,5,50,17,17,2
3,571,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w15471BA7E-35E5-46B3-998F-3D6BC883A558_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w2A61A6D60-8D09-4E9E-927D-6DE2CD79F8F1_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s3_w47161E2BA-E228-4E8F-AE9E-F50A6AA8BC2E_corrected_resized.tiff,,Week3_25461,D04,3,AZ-C,0.3,Eg5 inhibitors,5,50,17,17,2
3,572,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w18FD1F46D-4B7B-413D-A9B7-B0D4EC0A2859_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w259BA9675-880F-4F44-A695-184EA599BB90_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D04_s4_w46BCBCF67-C842-4A96-AD93-1EC7F1DD399A_corrected_resized.tiff,,Week3_25461,D04,3,AZ-C,0.3,Eg5 inhibitors,5,50,17,17,2
3,85,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s1_w18DF1ECD0-316F-44FB-BA75-B5D5EEEBC608_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s1_w2038BD5A9-C7ED-44D5-BB32-DE5DE7DAD495_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s1_w4A0BABCAC-BD02-4421-9AA8-1E8F112703E9_corrected_resized.tiff,,Week3_25421,D03,1,AZ-C,1.0,Eg5 inhibitors,5,51,17,15,2
3,86,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s2_w188F2502B-7C96-4B69-BF32-07B0ACA72D89_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s2_w24C4A62D8-89BC-4653-A828-41E8AA9B2D72_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s2_w4BB24C9A0-0D0E-41DE-8EE0-6605AEC984D5_corrected_resized.tiff,,Week3_25421,D03,1,AZ-C,1.0,Eg5 inhibitors,5,51,17,15,2
3,87,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s3_w1BC355698-EDFA-4B80-BA1B-9F49C1F5C832_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s3_w2971B508F-DBBC-4C2E-A3DF-FF7928B6CB3D_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s3_w485C0B7BE-C18F-42DA-B702-7975DC90F22A_corrected_resized.tiff,,Week3_25421,D03,1,AZ-C,1.0,Eg5 inhibitors,5,51,17,15,2
3,88,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s4_w1B2AA4CBA-8EE8-43F7-8C59-A2459784F66A_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s4_w22FD084AB-C35C-4992-91C5-E1F7CCD59AE0_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s4_w4C997FCCF-90C3-404B-BEFF-E2F0B1C72A52_corrected_resized.tiff,,Week3_25421,D03,1,AZ-C,1.0,Eg5 inhibitors,5,51,17,15,2
3,325,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s1_w122E89CD6-F655-4A0D-8561-D64D1218E19E_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s1_w226142328-AD29-479D-B235-05016176DCD9_corrected_resized.tiff,,/home/wilec5/scratch/bbbc/corrected/ws-dino/phase_2/Week3_290607_D03_s1_w47E460A2D-9A1E-4220-86C9-23A13D1DD230_corrected_resized.tiff,,Week3_25441,D03,2,AZ-C,1.0,Eg5 inhibitors,5,51,17,16,2
